src,dst,sport,dport,proto,duration,pkt_count,total_bytes,throughput_bps,avg_pkt,min_pkt,max_pkt,median_pkt,mean_iat,std_iat,up_down_ratio,app_proto
192.168.29.189,23.33.244.239,51472,443,IP,0.0637211799621582,8,10336,1297653.3085091258,1292.0,0,1292,0.0,0.009103025708879744,0.014635956327664693,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00017905235290527344,8,10336,461809066.7802929,1292.0,0,1292,0.0,2.5578907557896207e-05,2.4370302438735733e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006385087966918945,8,9117,11422865.33527501,1139.625,0,1292,0.0,0.0009121554238455636,0.001911415381570537,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005051136016845703,8,9110,14428437.43604267,1138.75,0,1292,0.0,0.0007215908595493861,0.001725482476721947,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.004854917526245117,8,6660,10974439.774100084,832.5,0,1292,0.0,0.0006935596466064453,0.0011174330459879339,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.012033939361572266,8,9111,6056869.476403693,1138.875,0,1292,0.0,0.0017191341945103236,0.002228855354353727,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00751495361328125,8,7884,8392866.176649746,985.5,0,1292,0.0,0.0010735648018973215,0.0019910656148454204,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.013822793960571289,8,3925,2271610.2178450073,490.625,0,1292,0.0,0.001974684851510184,0.003568188503496467,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03512001037597656,8,535,121867.84554390919,66.875,0,68,0.0,0.0050171443394252235,0.004815621870562502,1.0,HTTPS
192.168.29.1,192.168.29.189,53,64342,IP,0.16080904006958008,2,248,12337.614845170072,124.0,0,132,0.0,0.16080904006958008,0.0,1.0,DNS
192.168.29.189,23.33.244.239,51472,443,IP,0.20560503005981445,8,5654,219994.61777195404,706.75,0,1494,0.0,0.029372147151402066,0.06027761890148491,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.004462003707885742,8,8047,14427598.947582154,1005.875,0,1466,0.0,0.0006374291011265346,0.0014564536117532226,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00014400482177734375,8,10336,574202995.2847682,1292.0,0,1292,0.0,2.0572117396763394e-05,1.8673965129678994e-06,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005944013595581055,8,10336,13911139.110023666,1292.0,0,1292,0.0,0.0008491447993687221,0.002040362550809732,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.003753185272216797,8,10336,22031419.714902807,1292.0,0,1292,0.0,0.0005361693246023995,0.0008479226956711221,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01449894905090332,8,6667,3678611.4505780013,833.375,0,1292,0.0,0.0020712784358433317,0.0023759263668353932,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006482839584350586,8,5663,6988295.701371778,707.875,0,1292,0.0,0.0009261199406215123,0.0019523232197183795,1.0,HTTPS
185.40.232.170,192.168.29.189,443,57809,IP,1.450829029083252,8,498,2746.01618808069,62.25,0,96,0.0,0.207261289869036,0.3398337121594481,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0007448196411132812,8,10336,111017480.52240717,1292.0,0,1292,0.0,0.00010640280587332589,0.00012420177601501074,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0040590763092041016,8,10336,20371137.10143906,1292.0,0,1292,0.0,0.0005798680441720146,0.0013275099653819234,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006290912628173828,8,8064,10254791.921776699,1008.0,0,1292,0.0,0.0008987018040248326,0.0018252811323591792,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0013320446014404297,8,11548,69355035.0341865,1443.5,0,1494,0.0,0.00019029208592006138,0.00041920662844791186,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0057218074798583984,8,11750,16428375.182299262,1468.75,0,1494,0.0,0.0008174010685511998,0.002002215533156173,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0004069805145263672,8,8206,161305019.9132982,1025.75,0,1494,0.0,5.814007350376674e-05,0.00012533410166300503,1.0,HTTPS
16.78.246.209,192.168.29.189,443,61490,IP,0.19587397575378418,8,6329,258492.73649116614,791.125,0,2974,0.0,0.027981996536254883,0.04378065961056161,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.024926185607910156,8,7885,2530672.000612159,985.625,0,1292,0.0,0.0035608836582728793,0.005372895032296574,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0037021636962890625,8,10336,22335046.957238536,1292.0,0,1292,0.0,0.0005288805280412946,0.0012558826864443162,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010173797607421875,8,6659,5236196.163479565,832.375,0,1292,0.0,0.001453399658203125,0.0021307924274107395,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010700225830078125,8,7886,5895950.328698752,985.75,0,1292,0.0,0.0015286036900111607,0.001612611427512493,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02356696128845215,8,7886,2676967.9479599786,985.75,0,1292,0.0,0.003366708755493164,0.004803418784344431,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00020599365234375,8,10336,401410427.2592593,1292.0,0,1292,0.0,2.9427664620535715e-05,4.791912048464694e-06,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.009150028228759766,8,9110,7965002.7494918965,1138.75,0,1292,0.0,0.0013071468898228236,0.0019578272701434047,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010794878005981445,8,7886,5844253.169423769,985.75,0,1292,0.0,0.0015421254294259207,0.0020646926257025192,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.008226156234741211,8,7886,7669195.454076457,985.75,0,1292,0.0,0.0011751651763916016,0.001538193505508416,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00960993766784668,8,7884,6563205.941598234,985.5,0,1292,0.0,0.0013728482382638113,0.0019590611740941005,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010600090026855469,8,9110,6875413.3045434095,1138.75,0,1292,0.0,0.001514298575265067,0.002214833054218218,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.016262054443359375,8,6546,3220257.3286418016,818.25,0,1292,0.0,0.002323150634765625,0.0026937286563976266,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01052403450012207,8,7888,5996179.506943658,986.0,0,1292,0.0,0.0015034335000174387,0.0022703524672604085,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01011800765991211,8,7887,6236010.301710731,985.875,0,1292,0.0,0.0014454296657017299,0.0022293780219559338,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005342006683349609,8,8207,12290512.515576186,1025.875,0,1494,0.0,0.000763143811907087,0.001751872590912443,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.011326074600219727,8,7888,5571568.458393853,986.0,0,1292,0.0,0.0016180106571742467,0.0023718273325444377,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01417994499206543,8,7894,4453613.891685582,986.75,0,1292,0.0,0.0020257064274379183,0.002325129248230435,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01926898956298828,8,6660,2765064.55233853,832.5,0,1292,0.0,0.0027527127947126117,0.005541488434370882,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0370941162109375,8,6832,1473441.2241875771,854.0,0,1292,0.0,0.005299159458705357,0.008121785446473613,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.000553131103515625,8,10336,149490779.80689654,1292.0,0,1292,0.0,7.901872907366072e-05,8.65934419831448e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00757598876953125,8,7885,8326305.901309164,985.625,0,1292,0.0,0.0010822841099330357,0.0018182250003420711,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0268099308013916,8,7885,2352859.4858113457,985.625,0,1292,0.0,0.0038299901144845144,0.0071878322347026765,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0034029483795166016,8,10336,24298928.687171582,1292.0,0,1292,0.0,0.00048613548278808594,0.0011238192054259788,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.009738922119140625,8,9110,7483374.351743047,1138.75,0,1292,0.0,0.0013912745884486607,0.0018159415897120812,1.0,HTTPS
192.168.29.1,192.168.29.189,53,49296,IP,0.30034518241882324,2,291,7751.081543081543,145.5,0,175,0.0,0.30034518241882324,0.0,1.0,DNS
192.168.29.189,23.33.244.239,51472,443,IP,0.04602193832397461,8,9111,1583766.4091177536,1138.875,0,1292,0.0,0.006574562617710659,0.012063223882493436,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.013921022415161133,8,10336,5939793.610988371,1292.0,0,1292,0.0,0.0019887174878801617,0.0023602996780541898,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.015540122985839844,8,10336,5320936.010309911,1292.0,0,1292,0.0,0.0022200175694056918,0.0033223902608109164,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.019729137420654297,8,9110,3694028.7071903325,1138.75,0,1292,0.0,0.0028184482029506137,0.0019370911949796968,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005129814147949219,8,1769,2758774.410113404,221.125,0,1292,0.0,0.0007328305925641741,0.001795061019683663,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0331878662109375,8,9410,2268298.887356322,1176.25,0,1292,0.0,0.004741123744419643,0.006698184193744831,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.052134037017822266,8,1848,283576.73500224086,231.0,0,1292,0.0,0.007447719573974609,0.015085587287575032,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02638101577758789,8,3919,1188430.3570537732,489.875,0,1494,0.0,0.003768716539655413,0.008688898356958116,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.17132091522216797,8,10329,482322.896144019,1291.125,0,1292,0.0,0.02447441646030971,0.058095034157978405,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.022665023803710938,8,5435,1918374.3364470252,679.375,0,1292,0.0,0.003237860543387277,0.003984461479786757,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.035017967224121094,8,9111,2081445.7770636454,1138.875,0,1292,0.0,0.005002566746303013,0.00438050537833925,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.16522002220153809,8,4201,203413.6029772736,525.125,0,1494,0.0,0.023602860314505442,0.0403908967398298,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.012614965438842773,8,5798,3676902.661752755,724.75,0,1494,0.0,0.0018021379198346818,0.003700606775461982,1.0,HTTPS
130.107.14.11,192.168.29.189,443,57758,IP,0.3704230785369873,8,6324,136578.96316778305,790.5,0,1514,0.0,0.052917582648141046,0.12799487858660408,1.0,HTTPS
16.78.246.209,192.168.29.189,443,61490,IP,0.1354360580444336,5,2140,126406.51424145336,428.0,0,920,0.0,0.0338590145111084,0.05767178117428314,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.5711960792541504,8,1113,15588.342293291927,139.125,0,398,0.0,0.08159943989345006,0.1643538012658533,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.2870020866394043,8,2333,65030.88607662236,291.625,0,1292,0.0,0.04100029809134347,0.0455218112201687,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03125,8,4119,1054464.0,514.875,0,1494,0.0,0.004464285714285714,0.0059242822124378905,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.10969805717468262,8,3861,281572.8992430022,482.625,0,1494,0.0,0.01567115102495466,0.01212285717128292,1.0,HTTPS
157.241.26.176,192.168.29.189,443,58082,IP,0.4022409915924072,8,6361,126511.22352931414,795.125,0,2974,0.0,0.05746299879891532,0.09025934586171973,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.21959590911865234,8,3333,121423.02699087565,416.625,0,1494,0.0,0.031370844159807475,0.05822615347823539,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.042694091796875,8,3890,728906.4760543245,486.25,0,1494,0.0,0.006099155970982143,0.008902184348337972,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.10652780532836914,8,7805,586138.0491931693,975.625,0,1494,0.0,0.015218257904052734,0.030212530420625425,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.21941399574279785,8,5249,191382.50437416942,656.125,0,1494,0.0,0.031344856534685404,0.07016079030182168,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.39615511894226074,8,1952,39418.90247864251,244.0,0,1124,0.0,0.056593588420322964,0.07420417045556876,1.0,HTTPS
130.107.14.11,192.168.29.189,443,57758,IP,0.05546402931213379,2,426,61445.22931828244,213.0,0,372,0.0,0.05546402931213379,0.0,1.0,HTTPS
157.241.26.176,192.168.29.189,443,58082,IP,1.64898681640625,8,3474,16853.985564644485,434.25,0,914,0.0,0.23556954520089285,0.3990842957982316,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,1.022902011871338,8,4175,32652.198951976545,521.875,0,1494,0.0,0.14612885883876256,0.3493811019242144,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.25539493560791016,8,2181,68317.72117355798,272.625,0,1292,0.0,0.036484990801130025,0.048912608562027275,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.07618999481201172,8,3903,409817.58926537406,487.875,0,1494,0.0,0.010884284973144531,0.015531646998148706,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0004811286926269531,8,10329,171746148.72547075,1291.125,0,1292,0.0,6.873267037527902e-05,4.8844765279095426e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0003199577331542969,8,10336,258434134.9865872,1292.0,0,1292,0.0,4.5708247593470984e-05,6.182767919710965e-06,1.0,HTTPS
192.168.29.189,51.112.160.223,51149,443,IP,0.29054689407348633,8,5173,142434.83872704208,646.625,0,1851,0.0,0.04150669915335519,0.06438859936320884,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006942033767700195,8,10336,11911206.825977951,1292.0,0,1292,0.0,0.0009917191096714564,0.002365972899123802,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.045168161392211914,8,4108,727592.1575516366,513.5,0,1292,0.0,0.006452594484601702,0.006258694369515528,1.0,HTTPS
192.168.29.189,51.112.160.223,51149,443,IP,0.19359707832336426,8,3452,142646.78082524124,431.5,0,1210,0.0,0.027656725474766324,0.06178087237514314,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.19664692878723145,8,3564,144990.82276972395,445.5,0,1494,0.0,0.02809241839817592,0.04941877912189697,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03406500816345215,8,5768,1354586.4946983112,721.0,0,1292,0.0,0.004866429737636021,0.006316689418688168,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.000553131103515625,8,10336,149490779.80689654,1292.0,0,1292,0.0,7.901872907366072e-05,4.054354973976111e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.028606891632080078,8,6702,1874233.6877969096,837.75,0,1292,0.0,0.004086698804582868,0.006042872911614366,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.026129961013793945,8,4861,1488253.2729180544,607.625,0,1494,0.0,0.003732851573399135,0.005175182824450306,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.06263899803161621,8,5009,639729.2622684384,626.125,0,1494,0.0,0.008948428290230888,0.009572475990862995,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00896310806274414,8,8480,7568803.089854764,1060.0,0,1494,0.0,0.0012804440089634486,0.0031335154186547883,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.2863631248474121,8,2471,69031.23441795562,308.875,0,1494,0.0,0.040909017835344584,0.06781291826455163,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.11421489715576172,8,5870,411154.77200804924,733.75,0,1494,0.0,0.01631641387939453,0.032229119727176146,1.0,HTTPS
192.168.29.189,20.255.122.176,56913,443,IP,0.2646651268005371,8,6265,189371.3788661419,783.125,0,2974,0.0,0.03780930382864816,0.05978454947481223,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.454056978225708,8,2618,46126.369606390916,327.25,0,1494,0.0,0.06486528260367257,0.13618753549210963,1.0,HTTPS
192.168.29.189,224.0.0.22,0,0,IP,2.487744092941284,3,162,520.953905056901,54.0,0,54,0.0,1.243872046470642,0.25492799282073975,1.0,UNKNOWN
16.78.246.209,192.168.29.189,443,61490,IP,1.6566109657287598,6,348,1680.5394009783645,58.0,0,78,0.0,0.33132219314575195,0.6079388830965243,1.0,HTTPS
130.107.14.11,192.168.29.189,443,57758,IP,0.02756500244140625,5,294,85325.58649321893,58.8,0,78,0.0,0.0068912506103515625,0.011648897917647116,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.15611910820007324,8,5127,262722.4846009001,640.875,0,1494,0.0,0.022302729742867605,0.04565063111134266,1.0,HTTPS
192.168.29.189,20.255.122.176,56913,443,IP,0.49826884269714355,8,3474,55777.117930073866,434.25,0,914,0.0,0.07118126324244908,0.08083278088386231,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.24306488037109375,8,3482,114603.14611255846,435.25,0,1292,0.0,0.03472355433872768,0.07074037919482296,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.24908995628356934,8,721,23156.292955600285,90.125,0,227,0.0,0.03558427946908133,0.0677465464524189,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0016868114471435547,8,10657,50542697.07759717,1332.125,0,1494,0.0,0.00024097306387765066,0.000590261048255341,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.28031206130981445,8,3802,108507.63915714195,475.25,0,1494,0.0,0.04004458018711635,0.09079716625358737,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.30722498893737793,8,1045,27211.328183021044,130.625,0,410,0.0,0.04388928413391113,0.06803875684362978,1.0,HTTPS
192.168.29.189,51.112.160.223,51149,443,IP,2.529303789138794,8,1634,5168.220621078855,204.25,0,914,0.0,0.36132911273411344,0.6586963961325873,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.17238712310791016,8,4980,231107.7491273007,622.5,0,1494,0.0,0.024626731872558594,0.04513075061134289,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.09046292304992676,8,3884,343477.735987497,485.5,0,1494,0.0,0.012923274721418108,0.025911976089618607,1.0,HTTPS
192.168.29.189,2.18.51.37,49175,443,IP,0.02350902557373047,8,5196,1768171.9673846902,649.5,0,1874,0.0,0.0033584322248186383,0.004023445819948793,1.0,HTTPS
192.168.29.189,2.18.51.37,49175,443,IP,0.01697087287902832,8,6959,3280444.1113218414,869.875,0,3386,0.0,0.00242441041128976,0.003609475809364798,1.0,HTTPS
192.168.29.189,2.18.51.37,49175,443,IP,0.04990100860595703,8,890,142682.4867654085,111.25,0,389,0.0,0.007128715515136719,0.015220859154946217,1.0,HTTPS
192.168.29.189,2.18.51.37,65293,443,IP,0.014753103256225586,8,9126,4948653.766738312,1140.75,0,1292,0.0,0.002107586179460798,0.004038803963110592,1.0,HTTPS
192.168.29.189,2.18.51.37,49175,443,IP,0.026348114013671875,8,4434,1346282.3176487621,554.25,0,3392,0.0,0.0037640162876674105,0.005074167629587085,1.0,HTTPS
192.168.29.189,2.18.51.37,65293,443,IP,0.012356996536254883,8,2441,1580319.2905902101,305.125,0,1292,0.0,0.0017652852194649832,0.0029401029955465983,1.0,HTTPS
192.168.29.189,2.18.51.37,65293,443,IP,0.026446104049682617,8,943,285259.40856269666,117.875,0,378,0.0,0.003778014864240374,0.008806819937847798,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.4928019046783447,8,1011,16412.274228686463,126.375,0,407,0.0,0.07040027209690639,0.08331219077547612,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0013689994812011719,8,10541,61598270.23894113,1317.625,0,1494,0.0,0.00019557135445731028,0.0003835078847414146,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.1658000946044922,8,4831,233099.9876217976,603.875,0,1494,0.0,0.02368572780064174,0.043233764254266935,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03942298889160156,8,7900,1603125.530988437,987.5,0,1292,0.0,0.0056318555559430805,0.010921256113004933,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,9.703636169433594e-05,8,10156,837294376.8845209,1269.5,0,1292,0.0,1.3862337384905135e-05,8.683578480299515e-07,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02797389030456543,8,784,224209.07252132855,98.0,0,241,0.0,0.003996270043509347,0.0065862605856078435,1.0,HTTPS
157.241.26.176,192.168.29.189,443,58082,IP,2.498647928237915,7,402,1287.0960985159572,57.42857142857143,0,78,0.0,0.41644132137298584,0.7005537944719039,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.10241413116455078,8,2508,195910.46442373056,313.5,0,1494,0.0,0.014630590166364397,0.01879857723358949,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.04557085037231445,8,3400,596872.7767372265,425.0,0,1494,0.0,0.006510121481759208,0.005154849391072271,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.022056102752685547,8,5112,1854180.698129932,639.0,0,1494,0.0,0.003150871821812221,0.0066588419848888,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.10774588584899902,8,2688,199580.7063124144,336.0,0,1494,0.0,0.015392269406999861,0.019014568680076265,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.2506680488586426,8,2290,73084.70338926627,286.25,0,1494,0.0,0.035809721265520365,0.07057632290069915,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.07696080207824707,8,4497,467458.74560172495,562.125,0,1494,0.0,0.010994400296892439,0.021418976323081727,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.15199613571166992,8,4477,235637.5695494088,559.625,0,1494,0.0,0.021713733673095703,0.04475047212025624,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01060795783996582,8,4355,3284326.778594386,544.375,0,1292,0.0,0.0015154225485665457,0.0017553946046809299,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.12196993827819824,8,3026,198475.13528115893,378.25,0,1292,0.0,0.017424276896885464,0.03558066049894986,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00010395050048828125,8,10336,795455525.5779817,1292.0,0,1292,0.0,1.4850071498325893e-05,6.586851258214445e-07,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0002110004425048828,8,10336,391885434.0700565,1292.0,0,1292,0.0,3.0142920357840402e-05,2.4396326717084873e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.004790067672729492,8,10336,17262386.59857648,1292.0,0,1292,0.0,0.0006842953818184989,0.0015156287822092182,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02542591094970703,8,7893,2483450.843704287,986.625,0,1292,0.0,0.0036322729928152902,0.00504659150297063,1.0,HTTPS
192.168.29.189,51.112.160.223,51149,443,IP,0.1409008502960205,2,108,6131.97151177449,54.0,0,54,0.0,0.1409008502960205,0.0,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02383899688720703,8,6661,2235328.9549945993,832.625,0,1292,0.0,0.0034055709838867188,0.0033051845353740503,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.004842042922973633,8,7915,13077124.884533951,989.375,0,1292,0.0,0.0006917204175676618,0.0016560127683166344,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.07790899276733398,8,2898,297577.9711237736,362.25,0,1494,0.0,0.01112985610961914,0.012510832999299486,1.0,HTTPS
